bearing3_ch5_rms,bearing3_ch5_kurtosis,bearing3_ch5_crest_factor,bearing3_ch5_spectral_entropy,bearing3_ch5_dominant_frequency,timestamp
-1.418755950027489,-0.2851985916762172,-0.6807709478012826,-3.0729313677556402,-0.08463009607802559,2003.10.23.00.14.13
-1.42951653915799,-0.304667972832084,-0.6836093744979822,-2.944475557871391,-0.08463009607802559,2003.10.23.00.24.13
-1.4226520684815014,-0.27978549750009707,-0.49948623641726764,-3.8163285062492873,-0.08463009607802559,2003.10.23.00.34.13
-1.3767884456005945,-0.2965216562363589,-0.6390152035044877,-2.348986657903654,-0.08228705297045535,2003.10.23.00.44.13
-1.434998547156851,-0.2939519452595028,-0.5092707420842035,-3.5284270804760487,-0.08463009607802559,2003.10.23.00.54.13
-1.4222285914735542,-0.27936830408939856,-0.40554563837765134,-3.2190216086608556,-0.08463009607802559,2003.10.23.01.04.13
-1.452790070195901,-0.30692441394031,-0.7528101850654391,-2.6964908883460454,-0.08463009607802559,2003.10.23.01.14.13
-1.4173547732595009,-0.2942612610613503,-0.5566207021492533,-2.868008549339254,-0.08463009607802559,2003.10.23.01.24.13
-1.492424246252804,-0.2997639397297249,-0.4440899097081185,-3.746784438393938,-0.08463009607802559,2003.10.23.01.34.13
-1.4111848199555002,-0.2810275474028781,-0.5326610398629624,-3.2038943107349045,-0.08463009607802559,2003.10.23.01.44.13
-1.4377165289602194,-0.31333142983698425,-0.7124726765669669,-3.404486728545096,-0.08463009607802559,2003.10.23.01.54.13
-1.4345359111901315,-0.2902981905578238,-0.4660854657591088,-3.9871409237085054,-0.08463009607802559,2003.10.23.02.04.13
-1.3801548920332098,-0.2954596377866394,-0.6256720521911688,-2.706776373394204,-0.08463009607802559,2003.10.23.02.14.13
-1.4435022416033945,-0.3025941540124203,-0.4944969739404906,-4.203735794715041,-0.08463009607802559,2003.10.23.02.24.13
-1.3417130466822413,-0.286862863693465,-0.5611862942739231,-3.4919725432481377,-0.08463009607802559,2003.10.23.02.34.13
-1.405531756834137,-0.28493377493155936,-0.6074833259817424,-3.283499801158263,-0.08463009607802559,2003.10.23.02.44.13
-1.5181390322347355,-0.31008319259390954,-0.5822168084791427,-3.9364984012259225,-0.08463009607802559,2003.10.23.02.54.13
-1.4110240473734026,-0.3002107376743929,-0.5580687859051865,-3.311654042077205,-0.08463009607802559,2003.10.23.03.04.13
-1.434738930520041,-0.30582190019539035,-0.29030293473034874,-2.2645893696571426,-0.08228705297045535,2003.10.23.03.14.13
-1.4544670159436683,-0.2550063857992759,-0.3053386574430078,-3.5416023807417876,-0.08463009607802559,2003.10.23.03.24.13
-1.4680536912114455,-0.32334877354076996,-0.6883188752821474,-3.413178215135924,-0.08463009607802559,2003.10.23.03.34.13
-1.431107453271415,-0.29648588015668664,-0.2912940629979805,-4.259490955318935,-0.08463009607802559,2003.10.23.03.44.13
-1.4591983701568738,-0.29606464341916006,-0.6594845874200257,-2.563894843606867,-0.08463009607802559,2003.10.23.03.54.13
-1.4523945248757824,-0.2911494049597834,-0.7171295802291123,-3.544021990170963,-0.08463009607802559,2003.10.23.04.04.13
-1.4382125604412628,-0.29294122113950466,-0.48302447189362074,-3.9119968852058715,-0.08463009607802559,2003.10.23.04.14.13
-1.5078443370630814,-0.30080987945734977,-0.4273316677412035,-3.939727444718952,-0.08463009607802559,2003.10.23.04.24.13
-1.445855212742877,-0.2970103619351308,-0.44290213649928406,-4.632739972549401,-0.08463009607802559,2003.10.23.04.34.13
-1.4175319449817612,-0.2576777624931753,-0.5565801331477678,-3.390805933404736,-0.08228705297045535,2003.10.23.04.44.13
-1.4321202807006765,-0.3032910785773144,-0.6016011818257935,-4.387298530702831,-0.08463009607802559,2003.10.23.04.54.13
-1.4347583515388709,-0.27224823706430346,-0.5144214769589723,-2.3615335797121504,-0.08463009607802559,2003.10.23.05.04.13
-1.3980347855064694,-0.29010788561320694,-0.7407804863423164,-3.6866507065327077,-0.08463009607802559,2003.10.23.05.14.13
-1.4620592064430105,-0.2980585541945624,-0.5770086303520088,-2.286756587734612,-0.08463009607802559,2003.10.23.05.24.13
-1.457762385595049,-0.296419960831764,-0.43993582339948045,-3.2216394195448737,-0.08463009607802559,2003.10.23.05.34.13
-1.4388034255162137,-0.29689094021703855,-0.6638282542964118,-2.3366407648047645,-0.08697313918559584,2003.10.23.05.44.13
-1.4544904137717851,-0.30332702245006454,-0.604277866246278,-2.8865891207524474,-0.08463009607802559,2003.10.23.05.54.13
-1.4506476171589782,-0.2823608352039495,-0.34212378158577444,-3.39374124448291,-0.08463009607802559,2003.10.23.06.04.13
-1.4161923353524442,-0.2876804703725848,-0.3943800689448168,-2.335058673205235,-0.08463009607802559,2003.10.23.06.14.13
-1.3992732575854705,-0.3073758523372581,-0.4366711113117814,-3.958034627891397,-0.08463009607802559,2003.10.23.06.24.13
-1.4621722670176058,-0.29220572475437756,-0.5334916932884902,-2.789677872628031,-0.08463009607802559,2003.10.23.06.34.13
-1.4195681769795705,-0.2840056353179885,-0.41892327675594,-4.309997924485791,-0.08463009607802559,2003.10.23.06.44.13
-1.4580524754233744,-0.28154363670202104,-0.6162675242248155,-4.3602894152072675,-0.08463009607802559,2003.10.23.06.54.13
-1.4813873898709042,-0.28078220743400095,-0.31596192016311353,-3.31067749695523,-0.08463009607802559,2003.10.23.07.04.13
-1.4438555803911977,-0.3210491049854065,-0.6193939255846587,-3.6096402473552422,-0.08463009607802559,2003.10.23.07.14.13
-1.3937498537879023,-0.30104975984586224,-0.6303130428159931,-2.660716150379792,-0.08463009607802559,2003.10.23.07.24.13
-1.4638171452359106,-0.2994705632303868,-0.4640130008127581,-3.986223436154506,-0.08463009607802559,2003.10.23.07.34.13
-1.3963215156850712,-0.29149672593051074,-0.05522341164514291,-3.1643400448100265,-0.08228705297045535,2003.10.23.07.44.13
-1.4475351435725607,-0.31805765383420803,-0.5241542146612346,-2.941656947199859,-0.08228705297045535,2003.10.23.07.54.13
-1.4054489611799321,-0.31142929013119575,-0.4528826028348275,-3.4679168800377402,-0.08228705297045535,2003.10.23.08.04.13
-1.3823029026142728,-0.2666877599767189,-0.3853089015176175,-2.601722021688769,-0.08228705297045535,2003.10.23.08.14.13
-1.4433859820789234,-0.30193332596070444,-0.675607060165043,-2.824572482306361,-0.08463009607802559,2003.10.23.08.24.13
-1.423478751167922,-0.2835990495316494,-0.1332148573431808,-2.7550738918171125,-0.08463009607802559,2003.10.23.08.34.13
-1.4540390731833168,-0.30616400858056714,-0.6784704533646722,-2.417686928039327,-0.08463009607802559,2003.10.23.08.44.13
-1.4207633073129424,-0.30938086778638907,-0.6727284655005177,-3.9543816777459924,-0.08463009607802559,2003.10.23.08.54.13
-1.4311002070681489,-0.2931894371382205,-0.6960054553093744,-2.512072540025802,-0.08463009607802559,2003.10.23.09.04.13
-1.4511936409432267,-0.30273308269581245,-0.6867299903271361,-2.4054752604960195,-0.08228705297045535,2003.10.23.09.14.13
-1.396966031411312,-0.29215785919550047,-0.4979925345568343,-3.47295022865854,-0.08463009607802559,2003.10.23.09.24.13
-1.43119271757313,-0.30828665766861696,-0.4898104958855086,-3.119878293995951,-0.08463009607802559,2003.10.23.09.34.13
-1.3894536905140342,-0.30846375303117296,-0.6919170651658699,-3.711067949061674,-0.08463009607802559,2003.10.23.09.44.13
-1.4214830552009794,-0.2990565262323316,-0.6929080061793951,-2.2219069091775645,-0.08463009607802559,2003.10.23.09.54.13
-1.4357539036309888,-0.2978749343137047,-0.5141859785029427,-3.710811504606445,-0.08463009607802559,2003.10.23.10.04.13
-1.4664320504875576,-0.28390734264751655,-0.42496826759465756,-1.9187323064807076,-0.08463009607802559,2003.10.23.10.14.13
-0.12771063740660712,-0.30421844642999385,-0.6663490702382698,-0.8589989134892684,-0.08228705297045535,2003.10.29.14.39.46
-0.19557501602934999,-0.3079375067142284,-0.6141479355643181,-0.40836712500970557,-0.08228705297045535,2003.10.29.14.49.46
-0.10932358690935377,-0.2880616346099804,-0.43921949785657666,0.08690787260695466,-0.08228705297045535,2003.10.29.14.59.46
-0.23367222358414802,-0.3100935576118144,-0.53899063075592,-0.7677657546237301,-0.08228705297045535,2003.10.29.15.09.46
-0.25884988620168736,-0.32450101470359644,-0.5084379468041687,-0.3180882267877234,-0.08228705297045535,2003.10.29.15.19.46
-0.1627247132990305,-0.2534725510807791,-0.24895115930442838,-0.1678860428928934,-0.08228705297045535,2003.10.29.15.29.46
-0.1511215698409666,-0.29895795148299664,-0.6833082954387849,-0.807549940074047,-0.08228705297045535,2003.10.29.15.39.46
-0.155611903737266,-0.2585833549654302,-0.25481182382859163,-0.07437645491202113,-0.08228705297045535,2003.10.29.15.49.46
-0.1514028532426306,-0.2985466019855989,-0.45793913697745064,0.07023994511690189,-0.08228705297045535,2003.10.29.15.59.46
-0.16675719642017026,-0.29754231490693184,-0.5117876779880847,0.3475483318913742,-0.08228705297045535,2003.10.29.16.09.46
-0.17690788502259464,-0.30896526384713974,-0.7210994238659847,-0.01191170295811295,-0.08228705297045535,2003.10.29.16.19.46
-0.11962361151512446,-0.3030359670983882,-0.6887267523148077,-0.5222724823058111,-0.08463009607802559,2003.10.29.16.29.46
-0.18797441837943624,-0.28436318572576563,-0.5118429111706544,0.24921828707116128,-0.08228705297045535,2003.10.29.16.39.46
-0.22142330753170167,-0.3041316446999571,-0.34366034994495925,0.11832778434480817,-0.08228705297045535,2003.10.29.16.49.46
-0.13077903162604776,-0.3056637594108237,-0.5125166862362711,-0.38843615667903186,-0.08228705297045535,2003.10.29.16.59.46
-0.18643616330848747,-0.31689311932256603,-0.6919888622516748,-0.20095862447491275,-0.08228705297045535,2003.10.29.17.09.46
-0.24579199428666126,-0.2879782840542631,-0.48970540988927014,-0.1126101355534586,-0.08228705297045535,2003.10.29.17.19.46
-0.15078179452855797,-0.2682824881661788,-0.4370090782190227,-0.7026525768355312,-0.08228705297045535,2003.10.29.17.29.46
-0.19774846247012764,-0.2942507199715071,-0.5565352607945786,0.16688148713106285,-0.08228705297045535,2003.10.29.17.39.46
-0.14957519424601534,-0.2946345854761388,-0.5698902432457745,-0.27757446951033893,-0.08228705297045535,2003.10.29.17.49.46
-0.15473288426334855,-0.27830840656446193,-0.6110547364168548,-0.557841471745629,-0.08228705297045535,2003.10.29.17.59.46
-0.1681155654369749,-0.3044104681940231,-0.49041536523715173,-0.8580732854044814,-0.08228705297045535,2003.10.29.18.09.46
-0.17363693629389648,-0.2826262651320243,-0.582248469734283,-0.582800741767303,-0.08228705297045535,2003.10.29.18.19.46
-0.1587278382556375,-0.26997943417262354,-0.38267349790095173,-0.42898368814384946,-0.08228705297045535,2003.10.29.18.29.46
-0.10522908668340779,-0.2804418378293048,-0.538416251591503,-0.5129566476781088,-0.08228705297045535,2003.10.29.18.39.46
-0.16330780213579868,-0.28710852020087224,-0.7233833337725063,-0.6425352368517765,-0.08228705297045535,2003.10.29.18.49.46
-0.09499825689524714,-0.2697244338462045,-0.3919865507472656,-0.29651576877111746,-0.08228705297045535,2003.10.29.18.59.46
-0.17492886269045876,-0.24905879044327167,-0.2503434260494769,-0.3818959033897271,-0.08228705297045535,2003.10.29.19.09.46
-0.21150835775002944,-0.3028232965011266,-0.507194883686735,-0.8570323661066226,-0.08228705297045535,2003.10.29.19.19.46
-0.16087342809038752,-0.2899207494942346,-0.4918568918097624,0.20339084872077007,-0.08228705297045535,2003.10.29.19.29.46
-0.1463211869112695,-0.2667101556039264,-0.017056005065225633,-0.31470824383343915,-0.08228705297045535,2003.10.29.19.39.46
-0.10916877178519065,-0.3075945316699872,-0.6758580643037492,-1.3024661166293423,-0.08228705297045535,2003.10.29.19.49.46
-0.15188671364795892,-0.2788602486777663,-0.3946627074243802,-0.13510803533010574,-0.08228705297045535,2003.10.29.19.59.46
-0.19312858981388914,-0.3203763221414551,-0.6294200078912771,-0.632271739689661,-0.08228705297045535,2003.10.29.20.09.46
-0.2177258457952383,-0.30045051154272934,-0.42309410151205545,-0.6792000863948129,-0.08228705297045535,2003.10.29.20.19.46
-0.10649225448130928,-0.2765912532563042,-0.4921262652198338,0.18176463199361284,-0.08228705297045535,2003.10.29.20.29.46
-0.16286961273868125,-0.27715379612209035,-0.548404542694174,0.050817346739318474,-0.07994400986288512,2003.10.29.20.39.46
-0.16557524748289712,-0.28005833326877516,-0.5310081872906349,-0.6508921361393394,-0.08228705297045535,2003.10.29.20.49.46
-0.16291870421447627,-0.2845975091644052,-0.49145007142816044,0.5162362219042482,-1.2655238222934244,2003.10.29.20.59.46
-0.2113751699013018,-0.29695732619062376,-0.5072212724505542,0.03451700395407855,-0.08228705297045535,2003.10.29.21.09.46
-0.12652294568892397,-0.3047211643307189,-0.6476675015263712,-0.8445034308128816,-0.08228705297045535,2003.10.29.21.19.46
-0.10107331203348935,-0.28693159606458546,-0.6709805290941043,-0.24135290167137508,-0.07994400986288512,2003.10.29.21.29.46
-0.17035398348551323,-0.29219100667155096,-0.24718140018749463,0.4163605101554928,-0.08228705297045535,2003.10.29.21.39.46
-0.1323032149363387,-0.3032682899861304,-0.6151379280379978,-1.1652584154625927,-0.07994400986288512,2003.10.29.21.49.46
-0.12944392342128555,-0.29506670915026195,-0.451889573570782,-0.8465045788605635,-0.07994400986288512,2003.10.29.21.59.46
-0.22220362691857315,-0.3000907931473271,-0.5986216352298854,-0.11377008844437297,-0.08228705297045535,2003.10.29.22.09.46
-0.1541341496845928,-0.2860566853669551,-0.27200530678598295,-1.4150907062574916,-0.08228705297045535,2003.10.29.22.19.46
-0.17888018853055956,-0.28975374596165104,-0.6784947753564756,-0.010038059033419484,-0.08228705297045535,2003.10.29.22.29.46
-0.11938746587725443,-0.29477961839387656,-0.6279617056045584,0.2544021419846398,-0.08228705297045535,2003.10.29.22.39.46
-0.1429901196378573,-0.30412337108453785,-0.48909422230926786,-0.25677565302168864,-0.08228705297045535,2003.10.29.22.49.46
-0.13822239391850452,-0.3129376876770117,-0.6497978080297873,0.025251420849059854,-0.08228705297045535,2003.10.29.22.59.46
-0.16414160737169506,-0.2994645938350983,-0.5165198285277574,0.3217243758064619,-0.08228705297045535,2003.10.29.23.09.46
-0.14927732772827804,-0.2992919545167615,-0.46889684629462386,-0.5532815580601447,-0.08228705297045535,2003.10.29.23.19.46
-0.14572928575104385,-0.27202782482774834,-0.494862190625569,-0.09986407302310721,-0.08228705297045535,2003.10.29.23.29.46
-0.17490244417857156,-0.28096976422495346,-0.7615742059715485,0.07669297296653967,-0.08228705297045535,2003.10.29.23.39.46
-0.17739775669955427,-0.3044246429801691,-0.6935452398774183,-0.570146709577029,-0.08228705297045535,2003.10.29.23.49.46
-0.12502322989852183,-0.29817520220168336,-0.5031480830921072,-0.8970093651183484,-0.08228705297045535,2003.10.29.23.59.46
-0.1693253778086378,-0.28926908463780354,-0.6189394782156371,-0.3800082110047926,-0.08228705297045535,2003.10.30.00.09.46
-0.09910706486247578,-0.27465929897933794,-0.2593855499069465,-1.0264926620657209,-0.08228705297045535,2003.10.30.00.19.46
-0.14892306138367734,-0.28746253456067444,-0.7300000851450927,-0.7355441352607507,-0.08228705297045535,2003.10.30.00.29.46
-0.23219669107141497,-0.31626822141314026,-0.7010822602710143,-0.31485096175360516,-0.08228705297045535,2003.10.30.00.39.46
-0.24961450089798548,-0.30383980625914137,-0.5252143471734058,0.2951133173895915,-0.08228705297045535,2003.10.30.00.49.46
-0.14774189398284837,-0.284973497016723,-0.6796823715623814,-0.7119540899651452,-0.08228705297045535,2003.10.30.00.59.46
-0.16097362149601105,-0.2917632850392284,-0.5171392415743593,-0.7136969461530267,-0.08228705297045535,2003.10.30.01.09.46
-0.17694798908175563,-0.2955515523050971,-0.6217777429110106,0.10650347756031539,-0.08463009607802559,2003.10.30.01.19.46
-0.14052441260235937,-0.30988143346572816,-0.315058932054432,-0.6588212726232435,-0.08228705297045535,2003.10.30.01.29.46
-0.15616426024285532,-0.2958148711065809,-0.41482804481198254,-1.1390080057340815,-0.08228705297045535,2003.10.30.01.39.46
-0.16997744321196565,-0.28613356691775577,-0.6124875907405876,-0.479210899279305,-0.08228705297045535,2003.10.30.01.49.46
-0.1540207768236008,-0.29853264292737275,-0.5690538749241763,-0.29241411588873817,-0.08228705297045535,2003.10.30.01.59.46
-0.15137714663370735,-0.2984337142503803,-0.6895815183342439,-0.19859088190015006,-0.08228705297045535,2003.10.30.02.09.46
-0.16986496494345996,-0.3008440303748288,-0.4436234314143604,-0.24050460410261623,-0.08228705297045535,2003.10.30.02.19.46
-0.12624735469189383,-0.2801471018792082,-0.5448811678572535,-1.1955344374573056,-0.08228705297045535,2003.10.30.02.29.46
-0.13860080020281987,-0.3095713555445271,-0.8200064525592625,-0.43130388277950754,-0.08228705297045535,2003.10.30.02.39.46
-0.16292030533973206,-0.30129489403938153,-0.5209768387037066,-0.2107261117696591,-0.08228705297045535,2003.10.30.02.49.46
-0.0461318103177744,-0.30080296088198283,-0.7115741470177289,-0.076308521789516,-0.08228705297045535,2003.10.30.02.59.46
-0.21146690672174465,-0.31437749309686475,-0.7343648441793635,-0.3926959032008362,-0.08228705297045535,2003.10.30.03.09.46
-0.14157487669305976,-0.2869633414395705,-0.5251266223064712,-0.3134769145645161,-0.08228705297045535,2003.10.30.03.19.46
-0.13698194217455423,-0.29035666668782667,-0.7172720068751717,0.15969354098827124,-0.08463009607802559,2003.10.30.03.29.46
-0.1455640051639609,-0.2791768897633667,-0.6947883920220312,0.12756082566652743,-0.08228705297045535,2003.10.30.03.39.46
-0.17510083590912692,-0.2993752266622131,-0.5038101764296541,-0.5089171850662971,-0.08228705297045535,2003.10.31.00.09.46
-0.07731528375456828,-0.26563714441686215,-0.5187119047679429,-0.39061989973662115,-0.08228705297045535,2003.10.31.00.19.46
-0.11202097031695896,-0.270676589501081,-0.27109413478518396,-0.18238557029897717,-0.08228705297045535,2003.10.31.00.29.46
-0.12304968542185847,-0.2815072197754273,-0.49304666861105206,0.059100564275416,-0.08228705297045535,2003.10.31.00.39.46
-0.12706151068068608,-0.2946106123678691,-0.6370776529398418,-0.4955207109102747,-0.08228705297045535,2003.10.31.00.49.46
-0.07040319475589916,-0.263173800515873,-0.4742183190862735,0.07460049083802124,-0.08228705297045535,2003.10.31.00.59.46
-0.0800969015700373,-0.27790943120618145,-0.4618600089197689,-0.32363389945718724,-0.08228705297045535,2003.10.31.01.09.46
-0.07500696598139758,-0.30420791228055744,-0.6296259339846829,-0.8616709930271377,-0.08228705297045535,2003.10.31.01.19.46
-0.09084653076703211,-0.29726173473020323,-0.5411598192496108,-0.08347480570944002,-0.08228705297045535,2003.10.31.01.29.46
-0.13223746944865974,-0.29134345053391414,-0.6466553750897237,0.09102014631296018,-0.08228705297045535,2003.10.31.01.39.46
-0.06975558129414168,-0.28805931043990946,-0.570158226671663,-0.2641731109989935,-0.08228705297045535,2003.10.31.01.49.46
-0.05781885741785781,-0.2615226299332378,-0.36026180938060437,-0.6158334915564465,-0.08228705297045535,2003.10.31.01.59.46
-0.14999532282432454,-0.2904819633079199,-0.4308548609346659,-0.1986920318134649,-0.08228705297045535,2003.10.31.02.09.46
-0.1665455481447837,-0.2895780015103352,-0.6025640180719459,-1.0627431541642949,-0.08228705297045535,2003.10.31.02.19.46
-0.1699071557198718,-0.31949763592406627,-0.7370536277511571,0.03179246529910126,-0.08228705297045535,2003.10.31.02.29.46
-0.11195063330187381,-0.2626815369268692,-0.45962845524231055,0.08177070590674429,-0.08228705297045535,2003.10.31.02.39.46
-0.1049333106911893,-0.29202597392182145,-0.793779386532867,0.26472182147127055,-0.08228705297045535,2003.10.31.02.49.46
-0.11298291764968285,-0.2920251041132346,-0.6437746258146602,0.06720061790809743,-0.08228705297045535,2003.10.31.02.59.46
-0.12091023268204738,-0.3008257556799858,-0.5605789279608258,-0.6640109422388397,-0.08228705297045535,2003.10.31.03.09.46
-0.1398385867345343,-0.29134562315733986,-0.727304917594062,0.11006177937156705,-0.08228705297045535,2003.10.31.03.19.46
-0.183135030205037,-0.30500509559723576,-0.5698961283650894,-0.5323271052843664,-0.08228705297045535,2003.10.31.03.29.46
-0.15306277403072877,-0.2840519847797744,-0.4934084213197103,-0.06986038971377298,-0.08228705297045535,2003.10.31.03.39.46
-0.12244356944234554,-0.3033122444803193,-0.7553667999582351,-0.27002206421832015,-0.08228705297045535,2003.10.31.03.49.46
-0.0932538738199111,-0.2695115080489397,-0.28997278373940333,-0.023851715824229035,-0.08228705297045535,2003.10.31.03.59.46
-0.12489585056442214,-0.23034750105812093,-0.09820230802263881,-0.5065545871803238,-0.08228705297045535,2003.10.31.04.09.46
-0.14317414878177698,-0.2997950344483955,-0.6131620207101255,-0.5629146863142072,-0.08228705297045535,2003.10.31.04.19.46
-0.1095424099759214,-0.3035240529817232,-0.6653236455626027,0.03318056385541627,-0.08228705297045535,2003.10.31.04.29.46
-0.03662785797462616,-0.17683909632158118,-0.41869242667188894,-0.7235621009748159,-0.08228705297045535,2003.10.31.04.39.46
-0.11298518963808951,-0.2697766338855836,-0.5117930566208159,-0.8698162019581835,-0.08228705297045535,2003.10.31.04.49.46
-0.07028777104089527,-0.276925099346308,-0.5304822513971654,0.045590960751098114,-0.08228705297045535,2003.10.31.04.59.46
