b1_rms,b1_kurtosis,b1_crest_factor,b1_spectral_entropy,b1_dominant_frequency,timestamp,health_state
-0.4524245193107871,-0.291165407929617,-0.3013851067410783,0.3650401335560553,-0.4033236255251378,2004-02-12 18:52:39,healthy
-0.4511699456205016,-0.26236895454652753,0.4165621144028787,0.39461802743904106,-0.4033236255251378,2004-02-12 19:02:39,healthy
-0.4335545858823428,-0.20798083907761156,2.7403969294141595,0.7336030641116387,-0.40416210945062503,2004-02-12 19:12:39,healthy
-0.4852186309027769,-0.46461488865063,-0.35145539542155096,0.3751043418761575,-0.4033236255251378,2004-02-12 19:22:39,healthy
-0.4911942361098053,-0.43467661772495425,0.018475869761195127,0.31654317247075553,-0.4033236255251378,2004-02-12 19:32:39,healthy
-0.4553648333988496,-0.22398860262299586,0.7938158616551536,0.8711265040104054,-0.40416210945062503,2004-02-12 19:42:39,healthy
-0.4754413290557435,-0.36851888005556804,1.3732670246800467,0.40052464502775276,-0.4033236255251378,2004-02-12 19:52:39,healthy
-0.474537699465223,-0.4076079862950499,1.1536432276603805,0.42533938709703645,-0.4033236255251378,2004-02-12 20:02:39,healthy
-0.50439326920834,-0.576512448407889,-1.182995990677085,0.09704530046010702,-0.4033236255251378,2004-02-12 20:12:39,healthy
-0.45976892656106666,-0.5212518478031736,-0.44785599576462876,0.03907037678196987,-0.4033236255251378,2004-02-12 20:22:39,healthy
-0.44857957148329125,-0.4483968106341472,0.0739425153878443,0.5531065392130566,-0.4033236255251378,2004-02-12 20:32:39,healthy
-0.48075909819201895,-0.46846081126076244,-1.4248285733422636,0.07914256894856606,-0.4033236255251378,2004-02-12 20:42:39,healthy
-0.43521779850942033,-0.3818762292628354,-0.5132536483213803,0.4345803957135942,-0.4033236255251378,2004-02-12 20:52:39,healthy
-0.48460538793337843,-0.46914524061193474,0.17024377649749967,0.6024227986692685,-0.4033236255251378,2004-02-12 21:02:39,healthy
-0.4792291108445781,-0.48757069943867093,-0.3380283374347134,0.42749699966868676,-0.4033236255251378,2004-02-12 21:12:39,healthy
-0.4834800564509564,-0.422085615832941,-0.48067946325868016,0.10835801009165219,-0.4033236255251378,2004-02-12 21:22:39,healthy
-0.47406453356595296,-0.36088680329745954,1.3165394103016521,0.6304002133309253,-0.4033236255251378,2004-02-12 21:32:39,healthy
-0.4909067019615882,-0.5234085972987703,-0.15101024841555055,0.15598315920993272,-0.4033236255251378,2004-02-12 21:42:39,healthy
-0.48433260635341885,-0.4103235566376061,-0.3565247119316561,0.4983375018054685,-0.4033236255251378,2004-02-12 21:52:39,healthy
-0.47660559460757185,-0.36435331658258785,0.9772993626189665,0.3727194165513708,-0.40416210945062503,2004-02-12 22:02:39,healthy
-0.5090954701345894,-0.25223344162657596,2.5508325625454384,0.6499216182045068,-0.4033236255251378,2004-02-12 22:12:39,healthy
-0.48991271553780674,-0.5050509352487046,-0.20474514787193696,0.4795646268027708,-0.4033236255251378,2004-02-12 22:22:39,healthy
-0.47502252105843445,-0.3059888603593305,0.8483362508593764,0.4011087401865722,-0.4033236255251378,2004-02-12 22:32:39,healthy
-0.4634071150062454,-0.5457276672476379,-0.1918916835651021,0.20686245456398375,-0.4033236255251378,2004-02-12 22:42:39,healthy
-0.44528978311639233,-0.46873889347574066,0.6140222609497731,1.0655477120952093,-0.4033236255251378,2004-02-12 22:52:39,healthy
-0.47166617183012366,-0.5299525871033555,-0.49943852902751684,0.26928838138777345,-0.4033236255251378,2004-02-12 23:02:39,healthy
-0.4856960723487741,-0.41128154517850524,-1.1609570425707876,0.8314530978011921,-0.4033236255251378,2004-02-12 23:12:39,healthy
-0.4573105844302411,-0.41302549193518806,0.5713713234037026,0.3449423412749798,-0.4033236255251378,2004-02-12 23:22:39,healthy
-0.48915482284700557,-0.17817340288221936,0.36541363713421543,0.318035689650975,-0.4033236255251378,2004-02-12 23:32:39,healthy
-0.4753945340697671,-0.47822379175833,0.5658797949735269,0.4101214011370274,-0.4033236255251378,2004-02-12 23:42:39,healthy
-0.48360044166941335,-0.4080110777303355,-0.9571651569516474,0.3488861194393849,-0.4033236255251378,2004-02-12 23:52:39,healthy
-0.5289920310556626,-0.5718505701309923,-0.5112116802866038,0.5347049997682488,-0.4033236255251378,2004-02-13 00:02:39,healthy
-0.4763155617688311,-0.2595539746992258,1.2841717332942881,0.33893738329710466,-0.4033236255251378,2004-02-13 00:12:39,healthy
-0.4877175795213325,-0.5531566179422248,-0.6241595805405797,0.5072743901004947,-0.4033236255251378,2004-02-13 00:22:39,healthy
-0.46829230578387565,-0.41886875046319033,0.35620531925636006,0.5599067794212188,-0.4033236255251378,2004-02-13 00:32:39,healthy
-0.4758880236521288,-0.26914294096118196,0.9251373228268747,0.848470310627376,-0.4033236255251378,2004-02-13 00:42:39,healthy
-0.48567003937006525,-0.6162130232104626,0.05724068068895202,0.23642684415549836,-0.4033236255251378,2004-02-13 00:52:39,healthy
-0.5269076174581894,-0.41708014236426766,-0.7684178635302762,0.9542485750127714,-0.40416210945062503,2004-02-13 01:02:39,healthy
-0.4701993480279993,-0.23123945066351437,1.1250201989660424,0.7779890551129159,-0.4033236255251378,2004-02-13 01:12:39,healthy
-0.46697817941030223,-0.44019942275701135,-0.7380811271977759,0.8285445026286681,-0.4033236255251378,2004-02-13 01:22:39,healthy
-0.4501283712115209,-0.4851836209013003,-0.38443778932459033,0.9136036941640152,-0.40416210945062503,2004-02-13 01:32:39,healthy
-0.5045393650708495,-0.5229218531410448,-0.4812316206489882,0.6948715146557873,-0.4033236255251378,2004-02-13 01:42:39,healthy
-0.48945543687345283,-0.5098016578820551,-0.32713754148637847,0.6034524744814631,-0.4033236255251378,2004-02-13 01:52:39,healthy
-0.5243509354046156,-0.5149603256821521,0.8327425120240283,0.6783527469901522,-0.4033236255251378,2004-02-13 02:02:39,healthy
-0.45731051257035354,-0.3029419425018575,-0.10941454911347659,1.068873723077331,-0.4033236255251378,2004-02-13 02:12:39,healthy
-0.47397487211433315,-0.3500117622788277,0.3909898543376281,0.4269737101290309,-0.4033236255251378,2004-02-13 02:22:39,healthy
-0.455850101769079,-0.30993806584893385,0.6796107403249718,0.8517569283119115,-0.4033236255251378,2004-02-13 02:32:39,healthy
-0.4926132314928079,-0.4750163183575694,1.0826282778211684,0.8593826588545546,-0.4033236255251378,2004-02-13 02:42:39,healthy
-0.4691624851379542,-0.4059883233702276,-0.5606946090018105,1.0016944821057503,-0.4033236255251378,2004-02-13 02:52:39,healthy
-0.5102950509902026,-0.47130463421232255,0.03696675195054683,0.620901894279852,-0.4033236255251378,2004-02-13 03:02:39,healthy
-0.4635931641791688,-0.32311978030557476,-0.4264798895286752,0.8937525312691212,-0.4033236255251378,2004-02-13 03:12:39,healthy
-0.49190602274148737,-0.4443963920679844,-0.43292229326741966,0.7649353512304636,-0.4033236255251378,2004-02-13 03:22:39,healthy
-0.49596797659207076,-0.4121331679098425,1.7060366382989862,0.6839713609992276,-0.4033236255251378,2004-02-13 03:32:39,healthy
-0.49111302923871836,-0.4620707800241004,-0.6771376247710538,0.8234964626869795,-0.4033236255251378,2004-02-13 03:42:39,healthy
-0.47748261918859275,-0.3155114158848024,0.8166400134711473,0.6023633621137368,-0.4033236255251378,2004-02-13 03:52:39,healthy
-0.46999134976132523,-0.4156805154654672,0.4848725792676322,0.7128475972134826,-0.4033236255251378,2004-02-13 04:02:39,healthy
-0.48716117239526296,-0.42251854051583737,0.592208928447845,0.6135580515336332,-0.4033236255251378,2004-02-13 04:12:39,healthy
-0.503045212697732,-0.37635855913933547,0.5728205974059309,0.5871334483926256,-0.4033236255251378,2004-02-13 04:22:39,healthy
-0.5034915452470704,-0.4092537334603029,-0.6563075099204719,0.2290035239078035,-0.4033236255251378,2004-02-13 04:32:39,healthy
-0.4758713460382733,-0.44238834050087894,-0.5233776132297667,0.7844815311960239,-0.4033236255251378,2004-02-13 04:42:39,healthy
-0.4937945353507227,-0.3772351195249856,-0.9023508554648536,0.5617954098715103,-0.4033236255251378,2004-02-13 04:52:39,healthy
-0.49857405161506674,-0.4765650035169636,-0.8041643523505112,0.942836304375108,-0.4033236255251378,2004-02-13 05:02:39,healthy
-0.46294192750517016,-0.4344536191866914,0.2530065235050249,0.7828147410432728,-0.4033236255251378,2004-02-13 05:12:39,healthy
-0.5029732799472287,-0.40624483254413213,0.4033233605204503,0.6871239762927259,-0.4033236255251378,2004-02-13 05:22:39,healthy
-0.4874860315121509,-0.3752002834581266,-0.6254476944806225,0.8145617254931535,-0.4033236255251378,2004-02-13 05:32:39,healthy
-0.5145504604146789,-0.46470506082655255,0.3547278376413859,0.6761248370528834,-0.4033236255251378,2004-02-13 05:42:39,healthy
-0.44261014899849555,-0.32001744256987363,0.9465115422829293,0.48519417256892255,-0.4033236255251378,2004-02-13 05:52:39,healthy
-0.4788945245846086,-0.36637928912019646,-0.33993898477666135,0.8486562362713561,-0.4033236255251378,2004-02-13 06:02:39,healthy
-0.467528990262093,-0.33917327087499893,-0.2862616597776981,0.8379524010538418,-0.4033236255251378,2004-02-13 06:12:39,healthy
-0.47768098995335245,-0.22229652751606913,0.3424948587254577,0.7485577041443658,-0.4033236255251378,2004-02-13 06:22:39,healthy
-0.48989281289171976,-0.45837160294404117,0.5376421439147543,0.31745127878101315,-0.4033236255251378,2004-02-13 06:32:39,healthy
-0.45979056940953766,-0.3085334298310869,-0.04804912690116199,0.610814963727572,-0.4033236255251378,2004-02-13 06:42:39,healthy
-0.46626972901718583,-0.46266895784616763,0.7451587192284185,0.3124652140386657,-0.4033236255251378,2004-02-13 06:52:39,healthy
-0.4376641221980649,-0.40606350126096047,-0.7318616658079937,0.9277996873259288,-0.4033236255251378,2004-02-13 07:02:39,healthy
-0.4961202617418242,-0.5227027534012508,-0.7695224951511883,0.31825241295787404,-0.4033236255251378,2004-02-13 07:12:39,healthy
-0.48049962283005326,-0.41310606310672665,0.6693557000810741,0.5330092345214045,-0.4033236255251378,2004-02-13 07:22:39,healthy
-0.5002074353938323,-0.5323572623392924,-0.5059106381197473,0.3512919011507521,-0.4033236255251378,2004-02-13 07:32:39,healthy
-0.49704318844361606,-0.3829238180074201,-0.5719705493931554,0.9104423371798913,-0.4033236255251378,2004-02-13 07:42:39,healthy
-0.49696919598307576,-0.48528317399806736,0.053114394559160734,0.6620054070715681,-0.4033236255251378,2004-02-13 07:52:39,healthy
-0.5259040607422586,-0.5317250892082936,-1.0680597998094281,0.8121409794118477,-0.4033236255251378,2004-02-13 08:02:39,healthy
-0.5044504212271094,-0.6370675508360756,-1.5452576905666446,0.42531795431832337,-0.4033236255251378,2004-02-13 08:12:39,healthy
-0.4964870434328095,-0.18898618812813656,1.5894444134972923,0.4358873204366424,-0.4033236255251378,2004-02-13 08:22:39,healthy
-0.5010191805740838,-0.5225053171086241,-0.7907225492281266,0.44269069043334097,-0.4033236255251378,2004-02-13 08:32:39,healthy
-0.4886297727354499,-0.45150808269303433,-0.3318866382585822,0.3810289942470203,-0.4033236255251378,2004-02-13 08:42:39,healthy
-0.4675754474040448,-0.34987116329544365,0.9187955653783453,0.5866732320409358,-0.4033236255251378,2004-02-13 08:52:39,healthy
-0.4563516596748908,-0.3461229055208866,-0.11494848353309231,0.7029808604626495,-0.4033236255251378,2004-02-13 09:02:39,healthy
-0.46852938393825444,-0.5012966683416248,-0.20964181160901266,0.6522852687762748,-0.4033236255251378,2004-02-13 09:12:39,healthy
-0.49439300352221727,-0.4468811217368005,-0.8991111626975962,0.5363447706293654,-0.4033236255251378,2004-02-13 09:22:39,healthy
-0.4665629203347865,-0.23736081207424828,0.2748413616688281,0.9187496179968049,-0.4033236255251378,2004-02-13 09:32:39,healthy
-0.5208091633549763,-0.5671038664205407,-1.168832435784789,0.19421316563227042,-0.4033236255251378,2004-02-13 09:42:39,healthy
-0.4878618870907278,-0.45065831257644845,-0.9343356452605195,0.8739174779077159,-0.4033236255251378,2004-02-13 09:52:39,healthy
-0.4745867475222161,-0.3448786377768322,0.8455354541098914,0.638943242043902,-0.4033236255251378,2004-02-13 10:02:39,healthy
-0.49214919548416514,-0.2373321397714451,2.7825107144013255,0.5115107598420908,-0.4033236255251378,2004-02-13 10:12:39,healthy
-0.48805944151883884,-0.5906317114160137,-0.6940303196621705,0.10873637776065316,-0.4033236255251378,2004-02-13 10:22:39,healthy
-0.5061971341176743,-0.4923840761400961,0.5203428149390203,0.3812772666184228,-0.4033236255251378,2004-02-13 10:32:39,healthy
-0.5067531416284334,-0.34924006518370954,0.717521108068221,0.28774724545198666,-0.4033236255251378,2004-02-13 10:42:39,healthy
-0.5031481243829156,-0.5573828358770135,-0.3684166773280456,0.27317600497730565,-0.4033236255251378,2004-02-13 10:52:39,healthy
-0.512180839122293,-0.44488045428366607,1.4085852824897591,0.5860198890125241,-0.4033236255251378,2004-02-13 11:02:39,healthy
-0.4999240988961722,-0.41574506807096845,-0.8690546190486838,0.5534845620896539,-0.4033236255251378,2004-02-13 11:12:39,healthy
-0.4875631017686787,-0.47986249311718654,-0.2901807101589583,0.16224786987934234,-0.4033236255251378,2004-02-13 11:22:39,healthy
-0.5219700992724596,-0.36393745974271463,0.279323899589699,0.5903655995186596,-0.4033236255251378,2004-02-13 11:32:39,healthy
-0.44279204400159566,-0.31704214535816583,1.2734369551944444,0.5909401697611188,-0.4033236255251378,2004-02-13 11:42:39,healthy
-0.484995595569234,-0.37597885649991775,0.8173337276305651,0.6790056860795192,-0.4033236255251378,2004-02-13 11:52:39,healthy
-0.49404758430145435,-0.4003761880700405,-0.5407734322466246,0.5042313359068755,-0.4033236255251378,2004-02-13 12:02:39,healthy
-0.4937165639717453,-0.6216532674111722,-1.3589417970574165,0.6082380999224725,-0.4033236255251378,2004-02-13 12:12:39,healthy
-0.47506079897527204,-0.4902305305871691,-0.8126925463275841,0.651427730344361,-0.4033236255251378,2004-02-13 12:22:39,healthy
-0.45241571336437864,-0.2325580886371899,0.8922420736611252,0.9595188243175247,-0.4033236255251378,2004-02-13 12:32:39,healthy
-0.4405665528045713,-0.2480371298238051,0.30610367144137307,0.8616298925655215,-0.4033236255251378,2004-02-13 12:42:39,healthy
-0.4900022605010904,-0.4966905950940589,-0.7311966322101237,0.7791176038102593,-0.40248514159965054,2004-02-13 12:52:39,healthy
-0.47688742795905964,-0.49253718803609575,0.12380171241258606,0.4218038354717771,-0.4033236255251378,2004-02-13 13:02:39,healthy
-0.4936058471258416,-0.5266616051253066,-1.2394731037590057,0.5469425413516711,-0.4033236255251378,2004-02-13 13:12:39,healthy
-0.45133572094240504,-0.43543883643144005,-0.7285437064427821,0.7415364650234667,-0.4033236255251378,2004-02-13 13:22:39,healthy
-0.4843805443842798,-0.3377360140036553,0.16888451032052917,1.0069783616370585,-0.40248514159965054,2004-02-13 13:32:39,healthy
-0.4758163587038516,-0.3193318597077699,0.5685194386564408,0.5471710827890336,-0.4033236255251378,2004-02-13 13:42:39,healthy
-0.5006840626723407,-0.5464215813663842,-1.515980762565838,0.7480894966952275,-0.40248514159965054,2004-02-13 13:52:39,healthy
-0.4703766459025249,-0.41718498110471813,0.8185537088948228,0.23894684573910607,-0.4033236255251378,2004-02-13 14:02:39,healthy
-0.47809823001681395,-0.3636840927872638,0.8681473148238994,0.7673530989887207,-0.4033236255251378,2004-02-13 14:12:39,healthy
-0.4690334632945324,-0.30847719039703536,0.8099748955727651,0.9345125794183623,-0.4033236255251378,2004-02-13 14:22:39,healthy
-0.4662870571796355,-0.4214450584808227,-0.2933382718372528,0.7892849899309364,-0.4033236255251378,2004-02-13 14:32:39,healthy
-0.47749363841370707,-0.6262196167968304,-1.156048296138544,0.5320245942329953,-0.4033236255251378,2004-02-13 14:42:39,healthy
-0.49622066011081123,-0.5353434421403653,0.8180981237093141,0.525660185628514,-0.4033236255251378,2004-02-13 14:52:39,healthy
-0.45860048730158826,-0.484844537804559,0.7438195714884344,0.6555894429717175,-0.4033236255251378,2004-02-13 15:02:39,healthy
-0.5009609770137591,-0.553195526462806,-1.2734024162939133,0.43152799142813203,-0.4033236255251378,2004-02-13 15:12:39,healthy
-0.518105535174231,-0.5842459536186322,-0.2811677180406837,0.10881424701432933,-0.4033236255251378,2004-02-13 15:22:39,healthy
-0.4856177353626244,-0.4522387066786722,-0.9941493699675226,0.10374908994192512,-0.4033236255251378,2004-02-13 15:32:39,healthy
-0.5151406038268488,-0.5426653453233236,-1.1989651354173265,0.31254250887519436,-0.4033236255251378,2004-02-13 15:42:39,healthy
-0.4569600110075299,-0.4182850327983744,2.0713032579046513,0.8921538292633718,-0.4033236255251378,2004-02-13 15:52:39,healthy
-0.5153526350500047,-0.5265803979946551,-0.2486745977814252,0.19209942717314593,-0.4033236255251378,2004-02-13 16:02:39,healthy
-0.5135393590436765,-0.4148641712453288,0.2754555848406051,0.3132020728211838,-0.4033236255251378,2004-02-13 16:12:39,healthy
-0.49014058042394604,-0.43487748713327784,-0.4429700811105399,0.3909655718469456,-0.4033236255251378,2004-02-13 16:22:39,healthy
-0.4886217074472324,-0.1176993000747284,2.707529520294151,0.6620054872470909,-0.4033236255251378,2004-02-13 16:32:39,healthy
-0.5018320845934016,-0.5259753695435809,-0.8586380319454239,0.02691508706089466,-0.4033236255251378,2004-02-13 16:42:39,healthy
-0.5218223580521298,-0.611527087485565,-1.212299022469428,0.41607302810790125,-0.4033236255251378,2004-02-13 16:52:39,healthy
-0.4605505994848459,-0.5143204146383897,-1.7136763996504254,0.8739874965156159,-0.4033236255251378,2004-02-13 17:02:39,healthy
-0.4968696141789518,-0.35197832509748495,0.7020336889080219,0.13725527472757396,-0.4033236255251378,2004-02-13 17:12:39,healthy
-0.46522929973898636,-0.5195925023306519,-0.5824295339469181,0.43901403434966657,-0.4033236255251378,2004-02-13 17:22:39,healthy
-0.49156424166886015,-0.4449233938933604,-0.14714905789218144,0.48954514462391047,-0.4033236255251378,2004-02-13 17:32:39,healthy
-0.4415372125902598,-0.2083693099727636,0.24214494370668174,1.0860618563366038,-0.4033236255251378,2004-02-13 17:42:39,healthy
-0.5171158668704366,-0.3415058476469015,0.175939702210191,0.7089498816900783,-0.4033236255251378,2004-02-13 17:52:39,healthy
-0.47856283368613306,-0.4623732923176302,-0.9126458522036486,0.7285724697681969,-0.4033236255251378,2004-02-13 18:02:39,healthy
-0.5187728967017988,-0.5855295502594146,-0.27723631709497587,0.27179532687010555,-0.4033236255251378,2004-02-13 18:12:39,healthy
-0.4596796626510537,-0.2765511803165432,1.6909977756816343,0.6353293656811508,-0.4033236255251378,2004-02-13 18:22:39,healthy
-0.47402072192588374,-0.5887234579362537,-1.2215032699500676,0.2768936407971522,-0.4033236255251378,2004-02-13 18:32:39,healthy
-0.4705017043925448,-0.3328025714301815,0.36970074455362073,0.5626181351262469,-0.4033236255251378,2004-02-13 18:42:39,healthy
-0.4679656687334045,-0.5011690580076532,-0.5673193788671378,0.25253403279853176,-0.4033236255251378,2004-02-13 18:52:39,healthy
-0.49223104223561337,-0.3369118770116899,0.14460957137146618,1.0800544899064453,-0.40416210945062503,2004-02-13 19:02:39,healthy
-0.5005133396783308,-0.48415959605483044,0.19505257472859927,0.6298490863636724,-0.4033236255251378,2004-02-13 19:12:39,healthy
-0.5195391177048346,-0.4052965100511322,1.6306588634559758,0.6654986164252218,-0.4033236255251378,2004-02-13 19:22:39,healthy
-0.4931243125172594,-0.5161021674608599,-0.017975249845559364,0.47999573823812924,-0.4033236255251378,2004-02-13 19:32:39,healthy
-0.4916755115415976,-0.5231170314014215,-0.7939106304897058,0.7684888740356781,-0.4033236255251378,2004-02-13 19:42:39,healthy
-0.44904052572726255,-0.5049437733380493,-0.11021720905033468,0.39802705670543553,-0.4033236255251378,2004-02-13 19:52:39,healthy
-0.4828419451652549,-0.3033481175971388,0.9703913965979459,0.7223329055298284,-0.4033236255251378,2004-02-13 20:02:39,healthy
-0.49290547915720095,-0.3285483564467278,1.036577308485875,0.1504564669338015,-0.4033236255251378,2004-02-13 20:12:39,healthy
-0.4747822018351706,-0.427220837389649,-0.8853830992311306,0.8907249254949698,-0.4033236255251378,2004-02-13 20:22:39,healthy
-0.5066375087482193,-0.3399529807536516,1.830162601707951,0.8493309937146115,-0.4033236255251378,2004-02-13 20:32:39,healthy
-0.5118030774924918,-0.4380785192742912,2.5715543824673572,0.6537823771986685,-0.4033236255251378,2004-02-13 20:42:39,healthy
-0.5065680064369146,-0.4791808184068548,-0.5906435581286922,0.5918214914876039,-0.4033236255251378,2004-02-13 20:52:39,healthy
-0.4787684396062208,-0.5187858496253511,-0.7450364563033746,0.5887792758017766,-0.40416210945062503,2004-02-13 21:02:39,healthy
-0.48980454036463333,-0.46579911528083323,-0.612532942768777,0.3127935493761017,-0.4033236255251378,2004-02-13 21:12:39,healthy
-0.48980134120983254,-0.40218620548330825,2.7644496053560035,0.7232301922782677,-0.4033236255251378,2004-02-13 21:22:39,healthy
-0.4950554927506094,-0.39335595743656016,-0.36688448226883774,0.3646025915278634,-0.4033236255251378,2004-02-13 21:32:39,healthy
-0.4611479086753554,-0.5400477049557905,-0.7225252359302087,0.7353648571400869,-0.4033236255251378,2004-02-13 21:42:39,healthy
